source,target,tweet_text,tweet_date
@IFAS_Research,,"Hortense Rouanet is speaking about The real estate developers and the making of the ""World class city"" in India",2017-05-18T12:59:29.000Z
@TniaGon24503437,@thaispsic,Não sei de onde esses tontos tiraram que as mulheres hoje estão focadas em apoiar o molusco. Só podem estar falando das viúvas da Rouanet então!,2022-06-25T19:20:18.000Z
@EdvaldoMller1,,"Ainda que eu desconheça mais dr 90% deles, não precisa ser muito esperto para saber que são os que nada de bom produzem e sonham em voltar a mamar na Rouanet.",2022-06-25T19:18:23.000Z
@VeraElpes,@zeliaduncan,"Abstinência aos cofres públicos Esta bem? Agora todos os tem que trabalhar,  igual todos mortais . Se não a conta não fecha . Lei Rouanet nunca mais",2022-06-25T19:15:49.000Z
@marlimorato,@thigagliasso,Será que a CANASTRONA está desesperada pela volta da lei Rouanet sem limites?,2022-06-25T19:14:31.000Z
@ROSANECORREA1,@jairbolsonaro,Os  endinheirados da rouanet e etc.,2022-06-25T19:12:50.000Z
@ROSANECORREA1,@CarlosBolsonaro,Os  endinheirados da rouanet e etc.,2022-06-25T19:12:50.000Z
@eleandrorigo,@jairbolsonaro,Só vagabundos que mamavam nas tetas da rouanet,2022-06-25T19:09:41.000Z
@eleandrorigo,@CarlosBolsonaro,Só vagabundos que mamavam nas tetas da rouanet,2022-06-25T19:09:41.000Z
@dansfelix,,Se limite apenas a xingar todo artista brasileiro ex-mamador da Lei Rouanet que vier a público defender o Socialismo ou as quadrilhas vermelhas que representam essa ideologia nefasta no Brasil. É isso que eles merecem.,2022-06-25T19:02:46.000Z
@getuliosantana,@lahernandes1,"o q vc acha que é falso?
ELE NUNCA FOI MILITONTO?
ELE NUNCA RECEBEU SEU 'ROUANET""?
ELE NUNCA DISSE Q SAIRIA DO PAÍS CASO...
COMO A PETEZADA?",2017-06-06T23:13:47.000Z
@JAS217JAS,@AnaPaulaVolei,Banda da Rouanet não tem escrúpulos.É tudo pelas verbas!,2017-06-06T23:06:02.000Z
@laviniagondim,@YcKSHvBwXz,É PETISTA!-Catraca Livre recebeu R$ 2 milhões via Lei Rouanet na era Dilma http://paper.li/MarcoUemura/1334964397?read=https%3A%2F%2Fwww.tercalivre.com.br%2Fcatraca-livre-recebeu-r-2-milhoes-via-lei-rouanet-na-era-dilma%2F…,2017-06-06T23:00:40.000Z
@Guto_Guto,@viverdespenteia,Lei Rouanet é a nova bolsa-bandido,2017-06-06T22:50:01.000Z
@Rudney__,@montnek,"Lei Roubanet, ops Rouanet...",2017-06-06T22:32:42.000Z
@Rudney__,@zehdeabreu,"Lei Roubanet, ops Rouanet...",2017-06-06T22:32:42.000Z
@DbBadia,@Eupenso4,"No mínimo quer fazer um filme da vida dele com dinheiro da Lei Rouanet... Rapaz engajado na política,  sqn...",2017-06-06T22:25:53.000Z
@Viniciusbfr93,,"Que nao seja da lei rouanet, amém",2017-06-06T22:13:32.000Z
@wendellgjj,@crixtal7,"Iguaizinho o acordo de Paris,só serve pra Bancar os vagabundos vermelhos.Uma espécie de uma Super Lei Rouanet",2017-06-06T21:59:11.000Z
@wendellgjj,@Chipoletti,"Iguaizinho o acordo de Paris,só serve pra Bancar os vagabundos vermelhos.Uma espécie de uma Super Lei Rouanet",2017-06-06T21:59:11.000Z
@domlancellotti,,"Esse Júnior Lima não resiste a um ""Google Pesquisar"" do nome dele junto de ""Lei Rouanet""... esse povo não cansa de passar vergonha... kkkkk",2017-06-06T21:55:08.000Z
@OscarTindo,@lobaoeletrico,"Retweeted Wendel ∴  (
@wendellopesrj
):
@lobaoeletrico
 Eu fiz diversas Auditorias de Lei Rouanet e afirmo que... http://fb.me/WtoqL7K6",2017-06-06T21:25:31.000Z
@OscarTindo,@wendellopesrj,"Retweeted Wendel ∴  (
@wendellopesrj
):
@lobaoeletrico
 Eu fiz diversas Auditorias de Lei Rouanet e afirmo que... http://fb.me/WtoqL7K6",2017-06-06T21:25:31.000Z
@OscarTindo,@jMjuZuhkB9,"Retweeted Wendel ∴  (
@wendellopesrj
):
@lobaoeletrico
 Eu fiz diversas Auditorias de Lei Rouanet e afirmo que... http://fb.me/WtoqL7K6",2017-06-06T21:25:31.000Z
@MAUROROBERTO13,,"Começa na maconha, passa à cocaína, vai à crack, queima rosca recebe bolsa rouanet e acaba votando PSOL-PSD-PCB-PP-PDT-PSDB-PMDB-DEM-PT",2017-06-24T22:22:05.000Z
@MAUROROBERTO13,,"Começa na maconha, passa à cocaína, vai à crack, queima rosca recebe bolsa rouanet e acaba votando PSDB-PMDB-DEM-PT",2017-06-24T22:21:19.000Z
@MAUROROBERTO13,@A5bXWB7oXm,"Começa na maconha, passa à cocaína, vai à crack, queima rosca recebe bolsa rouanet e acaba votando PSDB-PMDB-DEM-PT
https://br.vida-estilo.yahoo.com/fabio-assuncao-e-detido-por-desacato-em-pernambuco-151408216.html…",2017-06-24T22:18:53.000Z
@MAUROROBERTO13,@A5bXWB7oXm,"Começa na maconha, passa à cocaína, vai à crack, recebe bolsa rouanet qeima rosca acaba votando PSDB-PMDB-DEM-PSO-PT
https://br.vida-estilo.yahoo.com/fabio-assuncao-e-detido-por-desacato-em-pernambuco-151408216.html…",2017-06-24T22:14:54.000Z
@leicam1512,@nGEnZpyc3p,"Retweeted Raphael Panichi ∴ (
@PanichiRaphael
):

Por não ter devolvido recursos da Lei Rouanet obtidos de forma... http://fb.me/U5Yhapo2",2017-06-24T22:13:22.000Z
@leicam1512,@PanichiRaphael,"Retweeted Raphael Panichi ∴ (
@PanichiRaphael
):

Por não ter devolvido recursos da Lei Rouanet obtidos de forma... http://fb.me/U5Yhapo2",2017-06-24T22:13:22.000Z
@MAUROROBERTO13,@A5bXWB7oXm,"Começa na maconha, passa à cocaína, vai à crack, recebe bolsa rouanet e acaba votando PSDB-PMDB-DEM-PSOL-REDE-PT
https://br.vida-estilo.yahoo.com/fabio-assuncao-e-detido-por-desacato-em-pernambuco-151408216.html…",2017-06-24T22:10:48.000Z
@leogermani,@nA5HEZIQJO,Nova api de dados abertos da Lei Rouanet http://dados.cultura.gov.br/dataset/incentivos-da-lei-rouanet…,2017-06-24T21:56:58.000Z
@marcusbrum1,@saulchristos,"Mas tem o véi da Havan pegando dinheiro lá, como se precisasse e inclusive da lei Rouanet pra fazer showzinho. Relativista puxa saco.",2022-06-07T19:43:12.000Z
@marcusbrum1,@DwOpressorSC,"Mas tem o véi da Havan pegando dinheiro lá, como se precisasse e inclusive da lei Rouanet pra fazer showzinho. Relativista puxa saco.",2022-06-07T19:43:12.000Z
@sete7pk,,Um correria mas cade minha lei rouanet,2022-06-07T19:39:49.000Z
@vertonwe_,,o escandalo da lei rouanet,2022-06-07T19:37:22.000Z
@georgeleoniph,,"Lei Rouanet nada, o negócio é verba livre do contribuinte, direto pro bolso!",2022-06-07T19:33:04.000Z
@Leandro_J_Gomes,,Vejo dezenas de esquerdistas apoiando a CPI dos Sertanejos. Vejo ainda estes mesmos esquerdistas sendo a favor da Lei Rouanet. É hipocrisia que fala? ,2022-06-07T19:30:44.000Z
@DanielPradoMcz,@LucianoHangBr,"E uma mamadinha na Lei Rouanet, pode?",2022-06-07T19:30:30.000Z
@jadersvb,@folha,Que peçam auxílio na Rouanet.,2022-06-07T19:27:18.000Z
@soliveirapontes,@GloboLixo,"Eleito pelo povo , clube do inferninho ,  
@GloboLixo
 stf artistas mamateiros Rouanet , politiqueiros esquerdopatas https://t.co/bZfJ2kt6f8",2022-06-07T19:25:50.000Z
@soliveirapontes,@bZfJ2kt6f8,"Eleito pelo povo , clube do inferninho ,  
@GloboLixo
 stf artistas mamateiros Rouanet , politiqueiros esquerdopatas https://t.co/bZfJ2kt6f8",2022-06-07T19:25:50.000Z
@Lourdes48610023,@SelenaBrasil22,outro com abstinência  Rouanet,2022-06-07T19:24:46.000Z
@bayagura,,sera se as stayc tambem já usaram a lei rouanet,2022-06-07T19:17:30.000Z
@soliveirapontes,@7iRZGEC4N7,"Eleito pelo povo , clube do inferninho ,  
@GloboLixo
 stf artistas mamateiros Rouanet , politiqueiros esquerdopatas https://t.co/7iRZGEC4N7",2022-06-07T19:17:11.000Z
@soliveirapontes,@GloboLixo,"Eleito pelo povo , clube do inferninho ,  
@GloboLixo
 stf artistas mamateiros Rouanet , politiqueiros esquerdopatas https://t.co/7iRZGEC4N7",2022-06-07T19:17:11.000Z
@Cazemane,@joicehasselmann,"Artistas da @RedeGlobo estamos de em vocês não vai ter volta Lula e Lei Rouanet 
@VEJA
 @reinaldoazevedo
 @joicehasselmann
  @radiobandnewsfm",2017-07-07T12:25:48.000Z
@Cazemane,@VEJA,"Artistas da @RedeGlobo estamos de em vocês não vai ter volta Lula e Lei Rouanet 
@VEJA
 @reinaldoazevedo
 @joicehasselmann
  @radiobandnewsfm",2017-07-07T12:25:48.000Z
@Cazemane,@reinaldoazevedo,"Artistas da @RedeGlobo estamos de em vocês não vai ter volta Lula e Lei Rouanet 
@VEJA
 @reinaldoazevedo
 @joicehasselmann
  @radiobandnewsfm",2017-07-07T12:25:48.000Z
@Cazemane,@radiobandnewsfm,"Artistas da @RedeGlobo estamos de em vocês não vai ter volta Lula e Lei Rouanet 
@VEJA
 @reinaldoazevedo
 @joicehasselmann
  @radiobandnewsfm",2017-07-07T12:25:48.000Z
@EDILSONBERT,@MidiaNINJA,"Só nego que mama na Rouanet 
No caso do Caetano,mama em outras coisas também",2017-07-07T11:46:25.000Z
@EDILSONBERT,@PandoraHates,"Só nego que mama na Rouanet 
No caso do Caetano,mama em outras coisas também",2017-07-07T11:46:25.000Z
@luciliaferraz,@JornalOGlobo,Um olho no Zveiter e o outro na Lei Rouanet.,2017-07-07T11:43:05.000Z
@luciliaferraz,@Ancelmocom,Um olho no Zveiter e o outro na Lei Rouanet.,2017-07-07T11:43:05.000Z
@RolexCubano,@apyus,Duviviado nem é gente... É só um Comunista Rouanet Bunda Suja...,2017-07-07T11:33:25.000Z
@taticanaval,@srzd,Só porque ele deu uma limpa nos parasitas da Lei Rouanet????,2017-07-07T10:38:36.000Z
@f_rouanet,@sIivls3uiI,"Les entreprises britanniques seront les bienvenues en France 
@EdouardPhilippe
 #Brexit https://fr.news.yahoo.com/brexit-plan-dedouard-philippe-attirer-france-entreprises-britanniques-044946269.html?soc_src=social-sh&soc_trk=tw… via 
@yahooactufr",2017-07-07T10:12:37.000Z
@f_rouanet,@EdouardPhilippe,"Les entreprises britanniques seront les bienvenues en France 
@EdouardPhilippe
 #Brexit https://fr.news.yahoo.com/brexit-plan-dedouard-philippe-attirer-france-entreprises-britanniques-044946269.html?soc_src=social-sh&soc_trk=tw… via 
@yahooactufr",2017-07-07T10:12:37.000Z
@f_rouanet,@yahooactufr,"Les entreprises britanniques seront les bienvenues en France 
@EdouardPhilippe
 #Brexit https://fr.news.yahoo.com/brexit-plan-dedouard-philippe-attirer-france-entreprises-britanniques-044946269.html?soc_src=social-sh&soc_trk=tw… via 
@yahooactufr",2017-07-07T10:12:37.000Z
@f_rouanet,@Brexit,"Les entreprises britanniques seront les bienvenues en France 
@EdouardPhilippe
 #Brexit https://fr.news.yahoo.com/brexit-plan-dedouard-philippe-attirer-france-entreprises-britanniques-044946269.html?soc_src=social-sh&soc_trk=tw… via 
@yahooactufr",2017-07-07T10:12:37.000Z
@FtimaCamargo2,@q58Hhz4dHt,Página Principal https://lnkd.in/eXb44S7,2017-07-07T09:58:33.000Z
@FtimaCamargo2,@q58HhzlOz1,Leis mais democráticas https://lnkd.in/eXb44S7,2017-07-07T09:56:47.000Z
@tonho65,@EstadaoPolitica,"Esses vagabundos são filhotes da lei Rouanet e comunistas de araque.Venais, quando era Dilma ficaram caladinhos.Não estou defendendo Temer",2017-07-07T09:36:44.000Z
@tonho65,@Estadao,"Esses vagabundos são filhotes da lei Rouanet e comunistas de araque.Venais, quando era Dilma ficaram caladinhos.Não estou defendendo Temer",2017-07-07T09:36:44.000Z
@vinisp1980,,Rouanet faz falta!!!,2017-07-07T09:05:15.000Z
@RitaCGuedes22,,"Isso sim! É benefício para o Brasil, diferentemente da lei Rouanet que só beneficiava o bolso dos artistas famosos!",2022-05-20T21:14:10.000Z
@Eduardo34068603,@tabataamaralsp,"Corrupção é Mensalão, Petrolão, BNDES, Estatais, Rouanet, ……. da era PT.",2022-05-20T21:07:46.000Z
@artbsb,@banzeirosrainha,"""O preço da poesia é a eterna liberdade de chorar pelo fim da ""Lei Rouanet."" ""Maria Quintulha""",2022-05-20T21:05:31.000Z
@artbsb,@danielamercury,"""O preço da poesia é a eterna liberdade de chorar pelo fim da ""Lei Rouanet."" ""Maria Quintulha""",2022-05-20T21:05:31.000Z
@PretoSankhara,,"OOOOOOOO MEU SENHOR. EU SEI Q NÃO TEM LICITAÇÃO MEU PARCEIRO, MAS PARA DE SER BURRO. TANTO PELA ROUANET QTO POR CONTRATAÇÃO DIRETA TEM CORRUPÇÃO. PARA DE SER OTÁRIO.",2022-05-20T21:04:18.000Z
@juridicorouanet,@g1,"E existem limitações de cachê por função na Rouanet. Na verba de prefeituras, não. O valor de R$100.000,00 para uma produção inteira pode ser bastante baixo.",2022-05-20T20:57:43.000Z
@juridicorouanet,@Joo60207525,"E existem limitações de cachê por função na Rouanet. Na verba de prefeituras, não. O valor de R$100.000,00 para uma produção inteira pode ser bastante baixo.",2022-05-20T20:57:43.000Z
@ReinaldoCarrera,,Flagrante da reunião de artistas (globais ou não) a favor de aumento nas verbas para a lei Rouanet...,2022-05-20T20:56:20.000Z
@juridicorouanet,@g1,"Nos dois casos, tua lógica tá errada. Existem shows pagos que são financiados por prefeitura e as obras de Rouanet são OBRIGADAS a ter distribuição de ingressos e sessões populares. A fonte pagadora, sim, muda. Rouanet vem do privado, prefeitura do público.",2022-05-20T20:55:59.000Z
@juridicorouanet,@Joo60207525,"Nos dois casos, tua lógica tá errada. Existem shows pagos que são financiados por prefeitura e as obras de Rouanet são OBRIGADAS a ter distribuição de ingressos e sessões populares. A fonte pagadora, sim, muda. Rouanet vem do privado, prefeitura do público.",2022-05-20T20:55:59.000Z
@drfaco2021,@zeliaduncan,Algo que um usuário da lei rouanet não entenderia!,2022-05-20T20:47:45.000Z
@fcobernardes,@danielamercury,"O Luladrão nunca mais vai unir o Brasil, depois de 16 anos de destruição com o Mensalão, Petrolão, entre outras falcatruas que você deve sim saber muito bem até porque você é alfabetizada. Mas você quer as torneiras abertas da L.Rouanet.",2022-05-20T20:47:15.000Z
@fcobernardes,@JanjaLula,"O Luladrão nunca mais vai unir o Brasil, depois de 16 anos de destruição com o Mensalão, Petrolão, entre outras falcatruas que você deve sim saber muito bem até porque você é alfabetizada. Mas você quer as torneiras abertas da L.Rouanet.",2022-05-20T20:47:15.000Z
@fcobernardes,@LulaOficial,"O Luladrão nunca mais vai unir o Brasil, depois de 16 anos de destruição com o Mensalão, Petrolão, entre outras falcatruas que você deve sim saber muito bem até porque você é alfabetizada. Mas você quer as torneiras abertas da L.Rouanet.",2022-05-20T20:47:15.000Z
@marcoasq,@zeliaduncan,"O crescimento de um país inteiro.
Acesso de crianças a Internet em escolas rurais no amazonas.
Amazonas sendo desvendada e mostrando ao mundo que as queimadas e girafas do amazonas são mentiras da mídia.
""Não dará dinheiro para lei Rouanet""",2022-05-20T20:44:41.000Z
@mcmendonca12,@folha,os revoltados da L Rouanet. A mamata acabou?,2017-08-02T15:55:10.000Z
@danielazzz75,,"Mov formado por artistas q não tem capacidade de se sustentar pq não fazem nada decente há décadas, e dependem de boquinhas tipo Rouanet! https://x.com/estadao/status/892763425658425344…",2017-08-02T15:52:56.000Z
@Marcos11157518,,"não importa se o povo não gosta da nossa ""curtura"" o que importa é a mesada Rouanet.",2017-08-02T15:49:22.000Z
@jorgemcorretor,@Estadao,A falta das verbas da Lei Rouanet começou a causar Pânico nessa turma.,2017-08-02T15:48:37.000Z
@agui_augusto,,Efeito Rouanet vai longe,2017-08-02T15:47:29.000Z
@tavinhodourado,@Estadao,"Contra temer não, pela volta a Rouanet!",2017-08-02T15:40:18.000Z
@MarciaDVarella,,Amantes das tetas ROUANET ,2017-08-02T15:39:04.000Z
@ENIRAM76,@edmond_berg,Ils savent très bien la puissance qu'on peut avoir quand on des blancs racialistes c'est pour ça qu'ils veulent nous faire taire avec leur,2017-08-02T15:37:52.000Z
@ENIRAM76,@F_Rouanet,Ils savent très bien la puissance qu'on peut avoir quand on des blancs racialistes c'est pour ça qu'ils veulent nous faire taire avec leur,2017-08-02T15:37:52.000Z
@amaralalexandro,@roxmo,"Por uma lei Rouanet sem prestação de contas, sem controle, e sem vergonha. Pelo Leblon, pela orla... Aiaiai",2017-08-02T15:33:10.000Z
@fredzaninif,,"O Brasil não precisa do Lula, quem precisa é vc!
Pra voltar a MAMAR NAS TETAS DA LEI ROUANET, pois como vc mesma comprovou, ninguém quer assistir seu show NEM DE GRAÇA, imagina pagando?",2022-05-02T23:27:15.000Z
@NinaEstevez,@Biakicis,Nem de graça o povo quer a Ex-rainha do dendê! Logo ela que usou tanto a ROUANET,2022-05-02T23:26:31.000Z
@claudiovarella1,,"Ela diz enquanto faz campanha p/o molusco q/nunca recebeu dinheiro público …faz campanha política de graça...da boca p/fora,basta lembrar quem puxava a parada gay q/recebia milhões e milhões.A QUESTÃO AQUI Ñ É A LEI ROUANET, MAS O FATO DE ESTAR CARACTERIZADO CAMPANHA POLÍTICA.",2022-05-02T23:25:35.000Z
@EduardodeAlcan2,@Conservadora191,"Ela ainda mentiu, pois recebeu em torno de R$ 230 ou mais da Lei Rouanet.",2022-05-02T23:24:29.000Z
@ViithorWins,@antonygabei,"Era pela Lei Rouanet que a Cultura conseguia pagar os contratos com a BBC, Nickelodeon...",2017-08-14T21:16:18.000Z
@antonygabei,@ViithorWins,Os comerciais agora tão patrocinado segundo eles pela Lei Rouanet,2017-08-14T21:15:08.000Z
@vejaocentro,,"O Itaú chegou a ser o banco c/ maior isenção fiscal devido à Rouanet, ñ sei hoje. É disso q se trata, uma mão esquerda lava a outra esquerda",2017-08-14T18:29:14.000Z
@rosa_na_lua,,"Universal pede 22 milhões de doação dos fiéis pra produzir filme. Lado positivo: não pediram ajuda Rouanet. Lado negativo: é Edir Macedo, né",2017-08-14T17:16:08.000Z
@jeanfellipe,@foraPT,"Dos grandes intelectuais formadores de opiniao desse pais, e que defendem #MinC, quantos tiveram o privilegio da Lei Rouanet? #foraPT",2017-08-14T17:01:21.000Z
@jeanfellipe,@MinC,"Dos grandes intelectuais formadores de opiniao desse pais, e que defendem #MinC, quantos tiveram o privilegio da Lei Rouanet? #foraPT",2017-08-14T17:01:21.000Z
@flaviodecastro7,,É MELHOR JÁ IR SE ACOSTUMANDO ! 2018 O MITO VAI CHEGAR E ACABAR COM ESSA LEI ROUANET QUE PATROCINA VAGABUNDO !!!!!,2017-08-14T16:28:30.000Z
@Maxfressonnet,@FlorianRouanet,"Dixit Florian Rouanet, créationniste.",2017-08-14T15:50:14.000Z
@Maxfressonnet,@AbateurMc,"Dixit Florian Rouanet, créationniste.",2017-08-14T15:50:14.000Z
@Maxfressonnet,@LesquenPNL,"Dixit Florian Rouanet, créationniste.",2017-08-14T15:50:14.000Z
@DiarioPE,@dXFeiM6Zck,Musical de O Auto da Compadecida aprova apoio de R$ 7 milhões pela Lei Rouanet http://bit.ly/2uCabTA,2017-08-14T15:50:00.000Z
@kenya_abcd,,"Ca-ra-cas!!! Gov não tem força pra nada, dominado por centrais sindicais, facções criminosas, artistas rouanet, midia https://x.com/edmilsonpapo10/status/897107923247276032…",2017-08-14T15:11:08.000Z
@leozaomatheus,@o_antagonista,"O que foi consumido: cachaça, pó e Lei Rouanet!",2017-08-14T14:43:32.000Z
@guepier92,@FranckFerrand,"@Paudavant 
@Europe1
 une référence: Marie Rouanet ""les Enfants du Bagne"" (Aniane, Vailhauquès, Le Luc) http://voycev.over-blog.com/article-marie-rouanet-les-enfants-du-bagne-113194165.html…",2017-02-09T13:16:05.000Z
@guepier92,@Europe1,"@Paudavant 
@Europe1
 une référence: Marie Rouanet ""les Enfants du Bagne"" (Aniane, Vailhauquès, Le Luc) http://voycev.over-blog.com/article-marie-rouanet-les-enfants-du-bagne-113194165.html…",2017-02-09T13:16:05.000Z
@guepier92,@eYipB1glUg,"@Paudavant 
@Europe1
 une référence: Marie Rouanet ""les Enfants du Bagne"" (Aniane, Vailhauquès, Le Luc) http://voycev.over-blog.com/article-marie-rouanet-les-enfants-du-bagne-113194165.html…",2017-02-09T13:16:05.000Z
@edsoncampos19,@JAoxTIuiBz,"Só falta a missa de 7° dia virar um Showmício com todos os agraciados da Lei Rouanet. Vou aguardar....

#pt... http://fb.me/18KNly1et",2017-02-09T13:04:34.000Z
@edsoncampos19,@pt,"Só falta a missa de 7° dia virar um Showmício com todos os agraciados da Lei Rouanet. Vou aguardar....

#pt... http://fb.me/18KNly1et",2017-02-09T13:04:34.000Z
@AlanBorel,@PretaGil,"Poxa que pena que a 
@PretaGil
 n chegou a um acordo p pagar pela bagunça q faz e deixa p cidade limpar. Tenta a Rouanet q devem bancar o show",2017-02-09T13:01:55.000Z
@roneymau,@freire_roberto,"@freire_roberto
 estabelece limites para a Lei Rouanet http://veja.abril.com.br/blog/radar-on-line/roberto-freire-rebaixa-limite-para-a-lei-rouanet/… Boa estratégia de democratização, mas não é único problema...",2017-02-09T12:53:56.000Z
@roneymau,@XakBMTYGWQ,"@freire_roberto
 estabelece limites para a Lei Rouanet http://veja.abril.com.br/blog/radar-on-line/roberto-freire-rebaixa-limite-para-a-lei-rouanet/… Boa estratégia de democratização, mas não é único problema...",2017-02-09T12:53:56.000Z
@Margot_C1956,,hahaha acabou a mamata da Rouanet,2017-02-09T12:49:36.000Z
@madavia,,Eu tentava e via. Mas desisti faz tempo. Lei Rouanet fez mto mal ao cine Br. Principalmente a partir do pt.,2017-02-09T12:21:23.000Z
@silvaamissao,@95tDyQQH1f,PF indicia 29 por rombo de R$ 30 milhões via Lei Rouanet | http://VEJA.com http://fb.me/8nhpFH4J9,2017-02-09T12:05:17.000Z
@silvaamissao,@CL7yLSgOjl,PF indicia 29 por rombo de R$ 30 milhões via Lei Rouanet | http://VEJA.com http://fb.me/8nhpFH4J9,2017-02-09T12:05:17.000Z
@BostilLadronil,@dRIEEm1i1p,"Acabou a mamata pros chupadores de Lei Rouanet:

Preta Gil desiste de bloco em São Paulo após exigência de Dória.... http://fb.me/1V8QBRov1",2017-02-09T11:43:32.000Z
@gilmarjosesilva,@CxwidmwKVC,Diretor teatral terá que devolver recursos captados por meio da Lei Rouanet https://umagotade.blogspot.com/2017/02/diretor-teatral-tera-que-devolver.html…,2017-02-09T11:38:19.000Z
@LUISBARBAN,@eHPKK7SzS9,PF indicia 29 por rombo milionário via Lei Rouanet http://fb.me/2MytvdvCZ,2017-02-09T11:24:13.000Z
@Alexand37242996,,"Como funciona,  Lei Rouanet",2017-02-09T10:41:45.000Z
@Rogeriodelima,@QPHrwbSSyx,"Projeto de Alvaro Dias abre caixa-preta da Lei Rouanet, que possui mais de 20 mil projetos sem prestação de contas http://fb.me/8oIMUpJ4R",2017-02-09T10:26:03.000Z
@ZeGeraldo1436,@estadao,"Via 
@estadao
: PF indicia 29 por rombo de R$ 30 milhões via Lei Rouanet -",2017-02-09T10:12:31.000Z
@MariucciRoss,@lobaoeletrico,ele esta sozinho nessa.. os cagoes da classe artísticas ou se escondem ou estao na fila pra receber Rouanet !!,2017-02-09T10:06:56.000Z
@MariucciRoss,@AngellAlms,ele esta sozinho nessa.. os cagoes da classe artísticas ou se escondem ou estao na fila pra receber Rouanet !!,2017-02-09T10:06:56.000Z
@JuniorPerim,@5xqpY9bNGN,Importante alerta para os realizadores e fazedores de cultura que operam a Lei Rouanet com seriedade e sabem da... http://fb.me/8b9YCM2C5,2017-02-09T10:02:00.000Z
@lorylostcontrol,,Vive de seguro desemprego podendo muito bem trabalhar porque ele já correu de vaga porque achou cômodo. Fala de bolsa família e lei Rouanet.,2017-02-09T09:46:39.000Z
@BrasiliadeFato,@uwLzslmUCH,"Mãe de Claudia Leitte a defende de acusações sobre Lei Rouanet
http://brasiliadefato.com.br/cultura-e-entretenimento/2017/02/mae-de-claudia-leitte-defende-de-acusacoes-sobre-lei-rouanet/…",2017-02-09T09:37:30.000Z
@pinhoclaudio,@07DfmZR5P1,PF indicia 29 por rombo de R$ 30 milhões via Lei Rouanet | http://VEJA.com http://fb.me/NujYI8iu,2017-02-09T09:32:28.000Z
@pinhoclaudio,@oDTbXkeKZB,PF indicia 29 por rombo de R$ 30 milhões via Lei Rouanet | http://VEJA.com http://fb.me/NujYI8iu,2017-02-09T09:32:28.000Z
@webpop323,@UiB78tQMgI,PF denuncia 10 empresas acusadas de desviar dinheiro via Lei Rouanet http://dlvr.it/NKjLrd,2017-02-09T09:03:52.000Z
@PSDBnaCamara,@99YGbx8rCy,"CPI da Lei Rouanet: empresário nega ter executado produto cultural captado pelo grupo Bellini
http://psdbnacamara.com.br/wordpress/?p=166751…",2017-03-07T23:49:16.000Z
@noticiaminutobr,@cultura,MinC muda regras da Lei Rouanet e impõe ingresso de até R$ 150 http://bit.ly/2lVdV9G #cultura,2017-03-07T23:45:44.000Z
@noticiaminutobr,@mU8oJXeZBM,MinC muda regras da Lei Rouanet e impõe ingresso de até R$ 150 http://bit.ly/2lVdV9G #cultura,2017-03-07T23:45:44.000Z
@wendellobao,@d1Vko1qZvC,Mais digno do que usar a lei rouanet. #ProntoFalei http://fb.me/7wYTi6ZY9,2017-03-07T23:09:29.000Z
@wendellobao,@ProntoFalei,Mais digno do que usar a lei rouanet. #ProntoFalei http://fb.me/7wYTi6ZY9,2017-03-07T23:09:29.000Z
@ce_wert,@iFZ2vNM8kD,"Lei Rouanet libera R$ 3,5 milhões para mulher de Doria http://uai.com.br/app/noticia/artes-e-livros/2016/10/11/noticias-artes-e-livros,195398/lei-rouanet-libera-r-3-5-milhoes-para-mulher-de-doria.shtml…
ROUBE DO POBRE E DÊ PARA O RICO
ISSO É O ESTADO NEFASTO",2017-03-31T23:11:25.000Z
@coelho_socorro,@GRrNq2Ib6i,"Lei Rouanet libera R$ 3,5 milhões para mulher de Doria http://ln.is/www.uai.com.br/app/n/UpIZ1…",2017-03-31T22:47:37.000Z
@LouisvilleMTEN,,"Court 2 - Rouanet d. Rahman 6-0, 6-0; Cards up 6-0",2017-03-31T22:09:22.000Z
@NoMandate,@tcW5Q4P61k,A Conversation with Louis Rouanet on the French Election http://fb.me/2YejGuP3p,2017-04-24T23:48:16.000Z
@onholdstandby,@e9BOINLov4,A Conversation with Louis Rouanet on the French Election http://bit.ly/2oZoHQY,2017-04-24T23:45:50.000Z
@luanborges,@Gui_C_S,"tá certo não teve lei rouanet

MAS CONTINUA SENDO CHEIO DE YOUTUBER",2017-04-24T23:40:20.000Z
@luanborges,@LeoBrock,"tá certo não teve lei rouanet

MAS CONTINUA SENDO CHEIO DE YOUTUBER",2017-04-24T23:40:20.000Z
@luanborges,@RickSouza,"tá certo não teve lei rouanet

MAS CONTINUA SENDO CHEIO DE YOUTUBER",2017-04-24T23:40:20.000Z
@SouCalmo,,Ah lá.. os sem Rouanet https://x.com/Estadao/status/865349257531990017…,2017-05-18T23:47:55.000Z
@SouCalmo,@folha,"""intelectuais e artistas"" q ficaram sem a Rouanet... q coincidência, né?",2017-05-18T23:37:36.000Z
@rrcotrim,,O q não se faz à favor do $$$$ da Lei Rouanet. Ninguém é brasileiro mesmo. Todos correndo atrás de vantagens para o próprio bolso. Nojo.,2017-05-18T23:30:29.000Z
@abreu_rafaella,@ShowDosFamosos,#ShowDosFamosos só espero k estes artistas k tanto tao defendendo o Brasil não sejam órfão da lei Rouanet,2017-06-11T23:13:53.000Z
